safe_idx,rounds,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
1778,11,0.0,0.9999998164415334,0,18.916218497036414,70,70,42.521129336208105,0.7950594085162769
1783,11,0.0,1.0,1,35.81952833723436,213,0,212.99999999301508,7.071068104396856e-06
1824,11,0.0,0.9999998367159116,0,36.017280782275044,70,70,69.99999999991698,1.4433372729222521e-06
1830,11,0.0,0.9999999896226563,1,35.86568117619699,80,80,85.38543353556138,0.7208083548981705
1838,11,0.0,0.9999998297072331,1,36.02027124167109,70,70,70.00000000015507,5.77349331592609e-06
1846,11,0.0,0.9999711430076398,0,31.82102272047259,50,50,49.99999999938006,4.472136140012669e-06
1850,11,0.0,0.9999999915110577,0,35.87629009461513,80,80,79.9999999990796,4.472136140012669e-06
1853,11,0.0,0.9999997515648112,1,35.340015248519656,66,5,65.9999999934474,1.000001151592547e-05
1861,11,0.0,0.9999999898111084,0,35.86707715785654,80,80,79.99999999983402,1.8257723383371303e-06
1863,11,1.0,0.9999735193065503,0,30.41098298109771,50,50,49.99999999996494,1.104345956913292e-06
1871,11,0.0,1.0,1,35.819528340057566,293,5,292.99999997102765,9.999983760343299e-06
1877,11,0.0,1.0,1,35.81952833690877,300,0,300.00000814909356,7.071068104396856e-06
1882,11,0.0,0.9999998131304505,0,36.01578532191685,70,70,69.99999260902405,1.0600791222949272e-06
1886,11,0.0,0.999999816227242,1,20.0538030653176,70,70,43.11983009520918,0.9130600165777985
1928,11,1.0,0.9794629227059313,1,11.376397328613937,20,20,19.999999998000007,1.0000000413701846e-05
1933,11,0.0,0.9999998128232507,0,36.01573186374349,70,70,69.99998712539673,7.372687385590661e-07
1937,11,0.0,0.9999998128232507,0,36.01573186348284,70,70,69.99998712539673,7.372687385590661e-07
1938,11,0.0,0.9999999999999297,1,35.81982947895036,118,118,117.99999998819999,1.0000000413701846e-05
1954,11,0.0,0.9999998161605099,0,36.00619655903844,70,70,70.00000004470348,1.2598753344305882e-06
1962,11,0.0,1.0,0,35.81953385747649,148,148,147.9999999984646,4.082483073531701e-06
1966,11,0.0,1.0,0,35.819533448623645,148,148,147.99999999972079,1.7407911263889085e-06
1974,11,1.0,0.9999737446339402,0,30.462808068150398,50,50,49.999999999735245,2.4253671214218124e-06
1989,11,1.0,0.9981294716711654,0,23.030588259177858,33,0,39.11239871890231,0.7789096477590683
1991,11,0.0,1.0,1,35.819528347249815,232,5,231.9999999773365,1.000001151592547e-05
2038,11,0.0,1.0,0,35.819530998631706,151,0,150.99999999025022,1.0000000413701846e-05
2041,11,1.0,0.9999735193065503,0,30.41098298106322,50,50,49.99999999996494,1.104345956913292e-06
2044,11,0.0,0.9999998131304505,0,36.015785322206526,70,70,69.99999260902405,1.0600791222949272e-06
2054,11,0.0,1.0,1,7.673356412358244e-14,153,0,0.4742112420552509,0.9999749036450498
2055,11,1.0,0.9996174866527142,1,21.390868012132014,39,20,38.99999999682412,1.0000000413701846e-05
2096,11,1.0,0.998989163438573,1,19.681108927866315,36,0,35.99999999892709,7.07106025393053e-06
2100,11,1.0,0.9999737430799618,1,30.433694718216515,50,50,49.99999999780773,7.07106025393053e-06
2104,11,1.0,0.9673459010817371,1,11.155134365611602,20,20,19.99999999943978,1.0000000413701846e-05
2110,11,0.0,0.9999999999999987,1,8.770069332426346e-14,133,133,5.5061660480399854e-06,0.9999999999999991
2112,11,0.0,0.9999998128232507,0,36.01573186374359,70,70,69.99998712539673,7.372687385590661e-07
2115,11,0.0,0.9999999914202464,1,35.881734724186906,80,80,79.999999996193,1.0000000413701846e-05
2132,11,0.0,0.9999999914969369,0,35.876134509713765,80,80,79.99999999968877,2.500022307786429e-06
2139,11,0.0,0.9999998161605099,0,36.006196558748876,70,70,70.00000004470348,1.2598753344305882e-06
2150,11,1.0,0.9670985524773482,1,11.191962411631806,20,20,19.99999999959946,5.77349331592609e-06
2172,11,0.0,1.0,1,11.7723041546292,151,0,22.939450412988663,0.9859165477213089
2180,11,0.0,0.9999998161605099,1,36.006196559038685,70,70,69.99999995529652,9.999994862585412e-06
2192,11,1.0,0.9999735193065503,0,30.410982981032998,50,50,49.99999999996494,1.104345956913292e-06
2206,11,0.0,0.9999998131304505,0,36.01578532220646,70,70,69.99999260902405,1.0600791222949272e-06
2213,11,0.0,0.9999998367159116,0,36.01728078230736,70,70,69.99999999991698,1.4433372729222521e-06
2232,11,0.0,0.9999999901336074,1,35.86728674005207,80,80,79.99999999646495,7.071068104396856e-06
2282,11,1.0,0.9811405770216962,0,16.332612223154225,23,0,22.999999999522785,5.77350293074713e-06
2283,11,0.0,0.9999998253489979,0,36.02040031865018,70,70,69.99999999993273,1.6012682708939807e-06
2303,12,0.0,0.9999997520521735,0,63.030973195350356,70,70,69.99999999991182,1.2308575625975122e-06
2323,12,0.0,0.9999997524578128,0,63.03093352753409,70,70,69.99999999947808,2.773518031439551e-06
2324,12,0.0,0.9999999999999231,1,114.72481986482433,121,5,120.9999999879,1.0000000413701846e-05
2345,12,0.0,0.9999812337517033,1,44.722405104395044,50,50,49.999999994999996,1.0000000413701846e-05
2349,12,0.0,0.9999997973323286,0,62.96119833861195,70,70,69.99999999959985,2.4253671214218124e-06
2383,12,0.0,0.9999997593012118,1,63.02090932646437,70,70,69.99999999650002,7.071068104396856e-06
2403,12,0.0,0.9999997973323286,0,62.96119833857676,70,70,69.99999999959985,2.4253671214218124e-06
2405,12,0.0,0.9999999999999752,1,119.23312054225809,125,5,124.99999999583332,5.77350293074713e-06
2440,12,0.0,0.9999999606575328,1,67.35375923700923,76,0,75.9999999962,7.071068104396856e-06
2443,12,0.0,0.9999997478951178,0,63.02473943080969,70,70,69.99999999990392,7.293962389540921e-07
2445,12,0.0,0.9999999880281908,0,71.48100443669718,80,80,79.9999999995427,2.425390009045224e-06
2457,12,0.0,0.9999997653951326,1,63.02268743921035,70,70,69.99999999773661,5.77350293074713e-06
2470,12,0.0,1.0,1,163.55097259728245,169,0,168.99999999165334,7.071068104396856e-06
2497,12,0.0,0.9999997478951178,0,63.024739430476664,70,70,69.99999999990392,7.293962389540921e-07
2507,12,0.0,0.9999997691872278,0,63.02321270823989,70,70,69.99999999960053,2.4253671214218124e-06
2529,12,0.0,0.9999999999999999,0,134.0838830413673,148,148,147.99999999960048,1.6667000419735412e-06
2537,12,0.0,0.9999645761594577,0,42.75894511779576,50,50,49.99999999919019,4.082483073531701e-06
2548,12,0.0,0.9999997478951178,0,63.024739431116686,70,70,69.99999999990392,7.293962389540921e-07
2560,12,0.0,0.9999997703595936,0,63.03065345600897,70,70,69.99999999965988,2.2360432445280196e-06
2561,12,0.0,0.9999743936298511,1,43.72754550259678,51,0,50.99999999490806,1.0000000413701846e-05
2579,12,1.0,0.996864630760033,1,20.64017974011886,30,31,29.999999997,1.0000000413701846e-05
2582,12,0.0,0.9999647527999425,1,42.7534257031968,50,50,49.99999999500013,9.999994862585412e-06
2589,12,0.0,0.9999997524304929,1,2.6445396444594226e-11,70,70,4.065260887557906,0.9991572147782082
2604,12,0.0,0.9999997483034128,0,63.02470429157636,70,70,69.99999999992743,1.037103691178877e-06
2617,12,0.0,0.9999997667558936,1,63.02259739479364,70,70,69.99999999300019,1.0000005964815199e-05
2631,12,0.0,0.9999997703595936,0,63.030653456997754,70,70,69.99999999965988,2.2360432445280196e-06
2637,12,0.0,0.9999997480011134,0,63.025983296512806,70,70,70.00000000114937,1.4002731461363132e-06
2639,12,0.0,0.9999997483034128,0,63.02470429157852,70,70,69.99999999992743,1.037103691178877e-06
2667,12,1.0,0.9999675812216768,0,39.62785098594853,50,50,49.999999999943526,1.0783541143763438e-06
2685,12,0.0,0.9999997478951178,0,63.0247394304757,70,70,69.99999999990392,7.293962389540921e-07
2701,12,0.0,0.9999999994960632,1,8.072387510997165e-11,92,5,1.92449185249636,0.9995779862258256
2724,12,1.0,0.5320509897346122,1,2.693954199581249,6,0,5.999999999400161,9.999994862585412e-06
2736,12,0.0,0.9999999854025465,1,71.45108317116393,80,80,79.99999999733336,5.77350293074713e-06
2741,12,0.0,0.9999997487348838,0,63.02744274646951,70,70,69.99999999996008,1.4285699016379852e-06
2776,12,0.0,0.9999992157211666,0,62.07352154571095,64,0,63.99999999893423,4.082483073531701e-06
2804,12,0.0,0.9999914988397883,1,1.258931201040744e-10,56,5,1.8752727759569499e-07,1.0
2836,12,0.0,1.0,1,233.23410382915134,244,0,243.99999998779998,7.071068104396856e-06
2871,12,0.0,0.9999999669138588,0,69.01340026639542,76,0,75.99999999905003,3.535534052198428e-06
2875,12,0.0,0.9999997478951178,0,63.02473943047655,70,70,69.99999999990392,7.293962389540921e-07
2899,12,0.0,0.9999997710903343,1,1.2796438028813088e-10,70,70,0.0017692790713055926,0.9999999997000589
2908,12,0.0,0.9999997478951178,0,63.02473943044926,70,70,69.99999999990392,7.293962389540921e-07
2918,12,0.0,0.9999743936298511,1,43.72754550256551,51,0,50.99999999490806,1.0000000413701846e-05
2922,12,0.0,0.9999997653951326,1,63.02268743914751,70,70,69.99999999773661,5.77350293074713e-06
2962,12,0.0,0.9999997478951178,0,63.024739430451454,70,70,69.99999999990392,7.293962389540921e-07
2967,12,0.0,0.9999997800612433,0,63.02523694008929,70,70,69.99999999986662,1.4002335024873624e-06
2980,12,0.0,0.9999999880263111,0,71.48853035074156,80,80,79.99999999973967,2.0851511717467963e-06
2984,12,0.0,0.9999999880263111,1,71.4885303789903,80,80,79.99999999748168,5.77350293074713e-06
2994,12,0.0,0.9999999998757338,1,87.4798176368692,97,0,96.99999999030003,1.0000000413701846e-05
3001,12,0.0,0.9999997483034128,0,63.024704291543024,70,70,69.99999999992743,1.037103691178877e-06
3021,12,0.0,0.9999997478951178,0,63.0247394307814,70,70,69.99999999990392,7.293962389540921e-07
3063,12,0.0,0.9999997524578128,0,63.03093352788817,70,70,69.99999999947808,2.773518031439551e-06
3077,12,1.0,0.9997348182738928,1,32.818211850063776,42,0,41.99999999861757,5.77350293074713e-06
3093,12,0.0,0.9999997612578149,1,63.022273868625554,70,70,69.99999999659877,7.071075954854467e-06
3119,12,0.0,0.9999999853400142,1,71.4559547560707,80,80,79.99999999600338,7.071068104396856e-06
3131,12,0.0,1.0,1,1.2252640736695023e-10,160,70,0.2358337344446743,0.9999985800255186
3188,12,0.0,0.9999997478951178,0,63.0247394308391,70,70,69.99999999990392,7.293962389540921e-07
3194,12,0.0,0.9999997696778414,0,63.023137641824405,70,70,69.99999999830084,5.000000206850923e-06
3213,12,0.0,0.9999999941238785,1,71.407439679134,80,80,79.99999999199999,1.0000000413701846e-05
3223,12,0.0,0.999971087473529,1,43.71868634138212,51,0,50.99999999489999,1.0000000413701846e-05
3231,12,0.0,0.9999997508156524,1,63.02356614685676,70,70,69.99999999299999,1.0000000413701846e-05
3243,12,0.0,0.9999997703595936,0,63.030653456397296,70,70,69.99999999965988,2.2360432445280196e-06
3272,12,1.0,0.997932271738746,1,1.205660042505403e-09,32,5,1.3006475091227885e-07,1.0
3295,12,0.0,0.9999997973323286,0,62.96119833855181,70,70,69.99999999959985,2.4253671214218124e-06
3322,12,0.0,0.9999997691872278,0,63.02321270826629,70,70,69.99999999960053,2.4253671214218124e-06
3337,12,0.0,0.9999997517979022,1,63.02922764701952,70,70,69.99999999300607,1.0000000413701846e-05
3342,12,0.0,0.9999999636713488,1,68.07582030740635,76,0,75.99999999620002,7.071068104396856e-06
3343,12,0.0,0.9999999999999973,1,129.22804227784087,135,0,134.99999998650014,9.999994862585412e-06
3352,12,0.0,1.0,1,250.08995785664536,258,5,257.9999999742,1.0000000413701846e-05
3371,12,0.0,0.9999997478951178,1,63.02473942511118,70,70,69.99999999487551,1.000001151592547e-05
3373,12,0.0,0.9999511837843342,1,43.659028193017555,49,5,48.999999995113285,1.0000000413701846e-05
3382,12,0.0,0.9999997520521735,0,63.03097319534812,70,70,69.99999999991182,1.2308575625975122e-06
3397,12,0.0,0.9999999855795106,0,71.44355808583087,80,80,79.9999999997492,1.7960690466546254e-06
3412,12,0.0,1.0,1,1.2831589462447266e-10,216,5,0.0017328288909921256,0.9999999997000595
3423,12,0.0,0.9999997478951178,0,63.02473943080714,70,70,69.99999999990392,7.293962389540921e-07
3445,12,0.0,0.9999997483034128,0,63.02470429154338,70,70,69.99999999992743,1.037103691178877e-06
3459,12,0.0,0.9999997520521735,0,63.030973195349716,70,70,69.99999999991182,1.2308575625975122e-06
3460,12,0.0,0.9999997483034128,0,63.024704291543344,70,70,69.99999999992743,1.037103691178877e-06
3465,12,1.0,0.997932271738746,1,1.205711201383554e-09,32,5,1.3006475091227885e-07,1.0
3473,12,0.0,0.9999997478951178,0,63.02473943075368,70,70,69.99999999990392,7.293962389540921e-07
3495,12,0.0,0.9999997478951178,0,63.02473943077991,70,70,69.99999999990392,7.293962389540921e-07
3514,12,0.0,0.9999997480011134,0,63.025983296155296,70,70,70.00000000114937,1.4002731461363132e-06
3539,12,1.0,0.9999675812216768,0,39.62785098446186,50,50,49.999999999943526,1.0783541143763438e-06
3547,12,0.0,0.9999999934974731,1,74.64925603122164,82,5,81.99999999194421,1.000001151592547e-05
3588,12,0.0,0.9999999880263111,0,71.48853035061539,80,80,79.99999999973967,2.0851511717467963e-06
3624,12,0.0,0.9999997480011134,0,63.02598329615399,70,70,70.00000000114937,1.4002731461363132e-06
3625,12,1.0,0.985799605374358,1,1.2604481059130619e-09,25,0,1.1877355904355014e-09,1.0
3636,12,0.0,0.9999997520521735,0,63.0309731953495,70,70,69.99999999991182,1.2308575625975122e-06
3656,12,0.0,0.9999997800612433,0,63.025236939672176,70,70,69.99999999986662,1.4002335024873624e-06
3657,12,1.0,0.9997995800305353,1,3.862250622825329e-09,43,5,2.9107640165227778e-06,0.9999999999999998
3677,12,1.0,0.9938692258506152,1,2.175497428854945e-09,29,0,0.08588886672254832,0.9999992888159008
3690,13,0.0,0.9999996709879099,0,57.538514499812365,70,70,70.00000214600914,7.070597060989319e-07
3700,13,0.0,0.9999999999862857,1,96.42296402948287,106,0,105.99999999504075,7.071075954854467e-06
3703,13,0.0,0.9999996763474831,0,57.60898799347759,70,70,69.99999984312797,1.1952087540614772e-06
3704,13,0.0,0.9999999803255473,0,70.28000362410737,80,80,79.99999999984439,1.7677827269534259e-06
3732,13,0.0,0.9999999836341789,0,70.28531568398593,80,80,80.0000000006535,2.000005633847559e-06
3734,13,0.0,0.999999692837041,0,57.51267957832744,70,70,69.9999999999375,1.5430438420897543e-06
3742,13,0.0,0.9999996709879099,0,57.53851450036994,70,70,70.00000214600914,7.070597060989319e-07
3751,13,1.0,0.9979463960067517,1,22.050339613979148,34,0,33.9999999970731,9.999989311465896e-06
3766,13,0.0,0.9999996999433994,0,57.74311817641432,70,70,69.99999999981036,2.0850713038478206e-06
3776,13,0.0,0.9999999964887158,1,76.09680990668348,86,0,86.00000001561905,9.999994862585412e-06
3785,13,1.0,0.9999613347591634,0,42.0326705897814,50,50,49.999999999763105,2.2941739892258562e-06
3789,13,0.0,0.9999996720726045,0,57.569108589480294,70,70,69.99999627797433,1.4143156732028194e-06
3798,13,0.0,0.9999996778426418,1,37.42018230081379,70,70,46.417966607268625,0.8351406057406012
3808,13,0.0,0.9999996709879099,0,57.538514499808414,70,70,70.00000214600914,7.070597060989319e-07
3815,13,0.0,0.9999999999429946,1,91.4825459631938,101,0,101.0,5.000000206850923e-06
3827,13,0.0,0.9999999362074564,1,65.82978855694759,75,0,74.99999999498515,9.999994862585412e-06
3848,13,0.0,0.9999999803255473,0,70.28000362410884,80,80,79.99999999984439,1.7677827269534259e-06
3883,13,1.0,0.9999547437516548,1,928.7833058334031,48,31,1.586526948777718,0.9995188279942253
3889,13,0.0,0.9999999999999999,1,137.49650467584843,151,0,150.99999999208376,9.999994862585412e-06
3902,13,1.0,0.9997663545539985,1,34.027196521851366,43,5,42.999999996873385,9.999989311465896e-06
3906,13,0.0,0.9999996763474831,0,57.60898799475664,70,70,69.99999984312797,1.1952087540614772e-06
3918,13,0.0,0.9999999999292531,1,90.60272630048048,100,0,99.99999970667784,7.071075954854467e-06
3925,13,0.0,0.9999996763474831,0,57.608987993485925,70,70,69.99999984312797,1.1952087540614772e-06
3943,13,1.0,0.9999610069163778,0,42.00191049633168,50,50,49.99999999996732,1.0660320295405342e-06
3987,13,0.0,0.9999996711261615,0,57.55255898220831,70,70,69.99997717872975,1.360827691177234e-06
4007,13,0.0,0.9999996763474831,0,57.60898799304185,70,70,69.99999984312797,1.1952087540614772e-06
4042,13,1.0,0.9994396759102349,1,16.48061636070886,40,5,24.894362502249795,0.9935377732899253
4045,13,0.0,0.9999996709879099,0,57.53851449923663,70,70,70.00000214600914,7.070597060989319e-07
4069,13,0.0,1.0,1,148.96410294815252,167,5,166.9999999918914,7.071068104396856e-06
4100,13,0.0,1.0,1,148.96410534043562,162,5,161.999999996493,5.773512545552158e-06
4119,13,0.0,0.9999996720726045,0,57.5691085887816,70,70,69.99999627797433,1.4143156732028194e-06
4121,13,0.0,0.9999996774026888,0,57.60061194720112,70,70,69.99999999142052,7.071052403455487e-06
4124,13,0.0,1.0,1,148.96410175884523,168,5,168.00000000038466,1.0000005964815199e-05
4132,13,1.0,0.9958045444621016,1,22.855642581813793,31,0,30.999999998064713,9.999994862585412e-06
4138,13,0.0,0.99999947584629,1,18.026261728625204,65,5,30.60703946503564,0.7943613851566874
4157,13,0.0,0.9999573292493731,0,35.98035449396988,50,50,49.99999999955719,3.7796406902061125e-06
4160,13,0.0,0.999999999312998,1,81.39039431005702,92,80,91.99999999566214,7.071068104396856e-06
4179,13,0.0,0.9999999999999999,1,134.86698957853352,148,148,147.99999998520005,9.999994862585412e-06
4200,13,1.0,0.9999757922575697,1,42.41841504904571,50,50,49.999999995,1.0000000413701846e-05
4219,13,0.0,0.9999989989816414,0,51.30453828675528,64,0,63.99999999943396,3.7796406902061125e-06
4224,13,0.0,0.9999996709879099,0,57.53851449981128,70,70,70.00000214600914,7.070597060989319e-07
4227,13,0.0,0.999999676867055,0,57.608509563044066,70,70,69.99999988757754,2.5820105035749957e-06
4232,13,0.0,1.0,1,12.249843811920435,300,0,23.570216951796624,0.9898736411242224
4236,13,0.0,1.0,1,148.96410017132678,280,280,279.9999999859999,7.071068104396856e-06
4241,13,1.0,0.9986751259869755,1,10.118251253405111,36,0,35.999999999284725,5.77350293074713e-06
4264,13,0.0,1.0,1,148.96410198570229,169,0,169.00000076207058,5.77350293074713e-06
4326,13,0.0,0.9999999967197841,1,76.12033856983425,86,50,85.9999999971439,5.77349331592609e-06
4332,13,0.0,0.99999969093451,1,57.68326569749357,70,70,69.9999999975603,1.0000005964815199e-05
4352,13,0.0,1.0,1,148.9641001713261,300,5,300.00000070104994,5.77349331592609e-06
4355,13,0.0,0.9999999966939852,1,2.1168065472289893e-11,86,5,6.322166831180221,0.9957090058620347
4377,13,1.0,0.9994835016345222,1,18.31528510067361,40,5,39.99999999621366,9.999994862585412e-06
4395,13,0.0,0.9999584907041524,0,35.99981292007474,50,50,49.9999999992303,4.999989104608811e-06
4406,13,0.0,0.9999997006033428,1,57.51535844230767,70,70,69.99999999761582,7.071052403455487e-06
4407,13,0.0,0.9999658056753985,1,37.22961436837527,51,0,50.9999999960828,9.999983760343299e-06
4422,13,0.0,0.9999996804947039,1,57.504150890883984,70,70,69.99999999768895,9.999989311465896e-06
4430,13,0.0,0.999999674349764,0,57.58003680729923,70,70,70.00000020044419,5.77349331592609e-06
4431,13,0.0,0.999999692837041,0,57.512679577754,70,70,69.9999999999375,1.5430438420897543e-06
4458,13,0.0,0.9999996711261615,0,57.55255898277832,70,70,69.99997717872975,1.360827691177234e-06
4461,13,0.0,0.9999997123973734,0,57.54255500826022,70,70,69.9999999999248,1.3735363066717707e-06
4477,13,0.0,0.9999996726218888,1,57.54883290666727,70,70,70.00001152955974,1.000001706703266e-05
4505,13,0.0,0.9999996832979888,1,55.06348588538031,69,5,68.99999999977001,5.000000206850923e-06
4517,13,0.0,0.9999999963115269,1,19.062242164339644,86,5,34.717370504897985,0.9903514021446237
